2024-04-16T17:44:37
Configurations(Methods):
Name,Touch Interfaces
config01,"Button00, TS05"
config02,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Button00:Measurement Value",Baseline,Threshold,Touch ON/OFF Difference,Hysteresis,Status,"config02:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
45931,36554,800,9377,10,1,-,-,-,-,-,-,-,-
45937,36554,800,9383,10,1,-,-,-,-,-,-,-,-
45931,36554,800,9377,10,1,-,-,-,-,-,-,-,-
45952,36554,800,9398,10,1,-,-,-,-,-,-,-,-
45985,36554,800,9431,10,1,-,-,-,-,-,-,-,-
45990,36554,800,9436,10,1,-,-,-,-,-,-,-,-
46065,36554,800,9511,10,1,-,-,-,-,-,-,-,-
46053,36554,800,9499,10,1,-,-,-,-,-,-,-,-
46052,36554,800,9498,10,1,-,-,-,-,-,-,-,-
46040,36554,800,9486,10,1,-,-,-,-,-,-,-,-
46036,36554,800,9482,10,1,-,-,-,-,-,-,-,-
46008,36554,800,9454,10,1,-,-,-,-,-,-,-,-
46005,36554,800,9451,10,1,-,-,-,-,-,-,-,-
45952,36554,800,9398,10,1,-,-,-,-,-,-,-,-
45959,36554,800,9405,10,1,-,-,-,-,-,-,-,-
45977,36554,800,9423,10,1,-,-,-,-,-,-,-,-
46014,36554,800,9460,10,1,-,-,-,-,-,-,-,-
46009,36554,800,9455,10,1,-,-,-,-,-,-,-,-
46039,36554,800,9485,10,1,-,-,-,-,-,-,-,-
46008,36554,800,9454,10,1,-,-,-,-,-,-,-,-
45979,36554,800,9425,10,1,-,-,-,-,-,-,-,-
45971,36554,800,9417,10,1,-,-,-,-,-,-,-,-
45966,36554,800,9412,10,1,-,-,-,-,-,-,-,-
45980,36554,800,9426,10,1,-,-,-,-,-,-,-,-
46003,36554,800,9449,10,1,-,-,-,-,-,-,-,-
45995,36554,800,9441,10,1,-,-,-,-,-,-,-,-
45956,36554,800,9402,10,1,-,-,-,-,-,-,-,-
45950,36554,800,9396,10,1,-,-,-,-,-,-,-,-
45986,36554,800,9432,10,1,-,-,-,-,-,-,-,-
46010,36554,800,9456,10,1,-,-,-,-,-,-,-,-
46025,36554,800,9471,10,1,-,-,-,-,-,-,-,-
46025,36554,800,9471,10,1,-,-,-,-,-,-,-,-
45990,36554,800,9436,10,1,-,-,-,-,-,-,-,-
45979,36554,800,9425,10,1,-,-,-,-,-,-,-,-
45988,36554,800,9434,10,1,-,-,-,-,-,-,-,-
45973,36554,800,9419,10,1,-,-,-,-,-,-,-,-
45992,36554,800,9438,10,1,-,-,-,-,-,-,-,-
46002,36554,800,9448,10,1,-,-,-,-,-,-,-,-
45992,36554,800,9438,10,1,-,-,-,-,-,-,-,-
45980,36554,800,9426,10,1,-,-,-,-,-,-,-,-
45970,36554,800,9416,10,1,-,-,-,-,-,-,-,-
45964,36554,800,9410,10,1,-,-,-,-,-,-,-,-
46016,36554,800,9462,10,1,-,-,-,-,-,-,-,-
46047,36554,800,9493,10,1,-,-,-,-,-,-,-,-
46052,36554,800,9498,10,1,-,-,-,-,-,-,-,-
46036,36554,800,9482,10,1,-,-,-,-,-,-,-,-
46037,36554,800,9483,10,1,-,-,-,-,-,-,-,-
46016,36554,800,9462,10,1,-,-,-,-,-,-,-,-
46026,36554,800,9472,10,1,-,-,-,-,-,-,-,-
46039,36554,800,9485,10,1,-,-,-,-,-,-,-,-
46024,36554,800,9470,10,1,-,-,-,-,-,-,-,-
46036,36554,800,9482,10,1,-,-,-,-,-,-,-,-
46025,36554,800,9471,10,1,-,-,-,-,-,-,-,-
46047,36554,800,9493,10,1,-,-,-,-,-,-,-,-
46034,36554,800,9480,10,1,-,-,-,-,-,-,-,-
46067,36554,800,9513,10,1,-,-,-,-,-,-,-,-
46058,36554,800,9504,10,1,-,-,-,-,-,-,-,-
46163,36554,800,9609,10,1,-,-,-,-,-,-,-,-
46113,36554,800,9559,10,1,-,-,-,-,-,-,-,-
46119,36554,800,9565,10,1,-,-,-,-,-,-,-,-
46090,36554,800,9536,10,1,-,-,-,-,-,-,-,-
46065,36554,800,9511,10,1,-,-,-,-,-,-,-,-
46070,36554,800,9516,10,1,-,-,-,-,-,-,-,-
46117,36554,800,9563,10,1,-,-,-,-,-,-,-,-
46128,36554,800,9574,10,1,-,-,-,-,-,-,-,-
46107,36554,800,9553,10,1,-,-,-,-,-,-,-,-
46087,36554,800,9533,10,1,-,-,-,-,-,-,-,-
46098,36554,800,9544,10,1,-,-,-,-,-,-,-,-
46123,36554,800,9569,10,1,-,-,-,-,-,-,-,-
46121,36554,800,9567,10,1,-,-,-,-,-,-,-,-
46119,36554,800,9565,10,1,-,-,-,-,-,-,-,-
46097,36554,800,9543,10,1,-,-,-,-,-,-,-,-
46081,36554,800,9527,10,1,-,-,-,-,-,-,-,-
46053,36554,800,9499,10,1,-,-,-,-,-,-,-,-
46068,36554,800,9514,10,1,-,-,-,-,-,-,-,-
46092,36554,800,9538,10,1,-,-,-,-,-,-,-,-
46078,36554,800,9524,10,1,-,-,-,-,-,-,-,-
46050,36554,800,9496,10,1,-,-,-,-,-,-,-,-
46030,36554,800,9476,10,1,-,-,-,-,-,-,-,-
46021,36554,800,9467,10,1,-,-,-,-,-,-,-,-
46015,36554,800,9461,10,1,-,-,-,-,-,-,-,-
46021,36554,800,9467,10,1,-,-,-,-,-,-,-,-
46018,36554,800,9464,10,1,-,-,-,-,-,-,-,-
46061,36554,800,9507,10,1,-,-,-,-,-,-,-,-
46043,36554,800,9489,10,1,-,-,-,-,-,-,-,-
46021,36554,800,9467,10,1,-,-,-,-,-,-,-,-
45993,36554,800,9439,10,1,-,-,-,-,-,-,-,-
46006,36554,800,9452,10,1,-,-,-,-,-,-,-,-
46022,36554,800,9468,10,1,-,-,-,-,-,-,-,-
46018,36554,800,9464,10,1,-,-,-,-,-,-,-,-
46028,36554,800,9474,10,1,-,-,-,-,-,-,-,-
46029,36554,800,9475,10,1,-,-,-,-,-,-,-,-
46011,36554,800,9457,10,1,-,-,-,-,-,-,-,-
46006,36554,800,9452,10,1,-,-,-,-,-,-,-,-
46010,36554,800,9456,10,1,-,-,-,-,-,-,-,-
46028,36554,800,9474,10,1,-,-,-,-,-,-,-,-
46010,36554,800,9456,10,1,-,-,-,-,-,-,-,-
45992,36554,800,9438,10,1,-,-,-,-,-,-,-,-
45997,36554,800,9443,10,1,-,-,-,-,-,-,-,-
45983,36554,800,9429,10,1,-,-,-,-,-,-,-,-
45980,36554,800,9426,10,1,-,-,-,-,-,-,-,-
46005,36554,800,9451,10,1,-,-,-,-,-,-,-,-
46007,36554,800,9453,10,1,-,-,-,-,-,-,-,-
46007,36554,800,9453,10,1,-,-,-,-,-,-,-,-
45998,36554,800,9444,10,1,-,-,-,-,-,-,-,-
45981,36554,800,9427,10,1,-,-,-,-,-,-,-,-
45976,36554,800,9422,10,1,-,-,-,-,-,-,-,-
46017,36554,800,9463,10,1,-,-,-,-,-,-,-,-
46006,36554,800,9452,10,1,-,-,-,-,-,-,-,-
46137,36554,800,9583,10,1,-,-,-,-,-,-,-,-
46085,36554,800,9531,10,1,-,-,-,-,-,-,-,-
46076,36554,800,9522,10,1,-,-,-,-,-,-,-,-
46037,36554,800,9483,10,1,-,-,-,-,-,-,-,-
46035,36554,800,9481,10,1,-,-,-,-,-,-,-,-
46053,36554,800,9499,10,1,-,-,-,-,-,-,-,-
46044,36554,800,9490,10,1,-,-,-,-,-,-,-,-
46042,36554,800,9488,10,1,-,-,-,-,-,-,-,-
46033,36554,800,9479,10,1,-,-,-,-,-,-,-,-
46010,36554,800,9456,10,1,-,-,-,-,-,-,-,-
46013,36554,800,9459,10,1,-,-,-,-,-,-,-,-
46033,36554,800,9479,10,1,-,-,-,-,-,-,-,-
46042,36554,800,9488,10,1,-,-,-,-,-,-,-,-
46114,36554,800,9560,10,1,-,-,-,-,-,-,-,-
46063,36554,800,9509,10,1,-,-,-,-,-,-,-,-
46013,36554,800,9459,10,1,-,-,-,-,-,-,-,-
45972,36554,800,9418,10,1,-,-,-,-,-,-,-,-
45971,36554,800,9417,10,1,-,-,-,-,-,-,-,-
45982,36554,800,9428,10,1,-,-,-,-,-,-,-,-
46006,36554,800,9452,10,1,-,-,-,-,-,-,-,-
46001,36554,800,9447,10,1,-,-,-,-,-,-,-,-
46015,36554,800,9461,10,1,-,-,-,-,-,-,-,-
45988,36554,800,9434,10,1,-,-,-,-,-,-,-,-
45982,36554,800,9428,10,1,-,-,-,-,-,-,-,-
45996,36554,800,9442,10,1,-,-,-,-,-,-,-,-
45994,36554,800,9440,10,1,-,-,-,-,-,-,-,-
45985,36554,800,9431,10,1,-,-,-,-,-,-,-,-
45965,36554,800,9411,10,1,-,-,-,-,-,-,-,-
45943,36554,800,9389,10,1,-,-,-,-,-,-,-,-
45914,36554,800,9360,10,1,-,-,-,-,-,-,-,-
45947,36554,800,9393,10,1,-,-,-,-,-,-,-,-
45993,36554,800,9439,10,1,-,-,-,-,-,-,-,-
46007,36554,800,9453,10,1,-,-,-,-,-,-,-,-
45997,36554,800,9443,10,1,-,-,-,-,-,-,-,-
45971,36554,800,9417,10,1,-,-,-,-,-,-,-,-
45989,36554,800,9435,10,1,-,-,-,-,-,-,-,-
45996,36554,800,9442,10,1,-,-,-,-,-,-,-,-
46003,36554,800,9449,10,1,-,-,-,-,-,-,-,-
46026,36554,800,9472,10,1,-,-,-,-,-,-,-,-
46041,36554,800,9487,10,1,-,-,-,-,-,-,-,-
46052,36554,800,9498,10,1,-,-,-,-,-,-,-,-
45990,36554,800,9436,10,1,-,-,-,-,-,-,-,-
45962,36554,800,9408,10,1,-,-,-,-,-,-,-,-
45986,36554,800,9432,10,1,-,-,-,-,-,-,-,-
46004,36554,800,9450,10,1,-,-,-,-,-,-,-,-
46008,36554,800,9454,10,1,-,-,-,-,-,-,-,-
46011,36554,800,9457,10,1,-,-,-,-,-,-,-,-
45989,36554,800,9435,10,1,-,-,-,-,-,-,-,-
46001,36554,800,9447,10,1,-,-,-,-,-,-,-,-
45997,36554,800,9443,10,1,-,-,-,-,-,-,-,-
45984,36554,800,9430,10,1,-,-,-,-,-,-,-,-
46025,36554,800,9471,10,1,-,-,-,-,-,-,-,-
46096,36554,800,9542,10,1,-,-,-,-,-,-,-,-
46081,36554,800,9527,10,1,-,-,-,-,-,-,-,-
46031,36554,800,9477,10,1,-,-,-,-,-,-,-,-
46025,36554,800,9471,10,1,-,-,-,-,-,-,-,-
46031,36554,800,9477,10,1,-,-,-,-,-,-,-,-
46026,36554,800,9472,10,1,-,-,-,-,-,-,-,-
46011,36554,800,9457,10,1,-,-,-,-,-,-,-,-
46018,36554,800,9464,10,1,-,-,-,-,-,-,-,-
46022,36554,800,9468,10,1,-,-,-,-,-,-,-,-
46001,36554,800,9447,10,1,-,-,-,-,-,-,-,-
46021,36554,800,9467,10,1,-,-,-,-,-,-,-,-
46021,36554,800,9467,10,1,-,-,-,-,-,-,-,-
46017,36554,800,9463,10,1,-,-,-,-,-,-,-,-
45983,36554,800,9429,10,1,-,-,-,-,-,-,-,-
45932,36554,800,9378,10,1,-,-,-,-,-,-,-,-
45948,36554,47000,9394,10,1,-,-,-,-,-,-,-,-
45949,36554,47000,9395,10,1,-,-,-,-,-,-,-,-
45999,36554,47000,9445,10,1,-,-,-,-,-,-,-,-
46019,36554,47000,9465,10,1,-,-,-,-,-,-,-,-
46001,36554,47000,9447,10,1,-,-,-,-,-,-,-,-
45987,36554,47000,9433,10,1,-,-,-,-,-,-,-,-
46002,36554,47000,9448,10,1,-,-,-,-,-,-,-,-
46038,36554,47000,9484,10,1,-,-,-,-,-,-,-,-
46025,36554,47000,9471,10,1,-,-,-,-,-,-,-,-
46001,36554,47000,9447,10,1,-,-,-,-,-,-,-,-
46011,36554,47000,9457,10,1,-,-,-,-,-,-,-,-
46004,36554,47000,9450,10,1,-,-,-,-,-,-,-,-
45990,36554,47000,9436,10,1,-,-,-,-,-,-,-,-
45986,36554,47000,9432,10,1,-,-,-,-,-,-,-,-
45997,36554,47000,9443,10,1,-,-,-,-,-,-,-,-
45983,36554,47000,9429,10,1,-,-,-,-,-,-,-,-
45982,36554,47000,9428,10,1,-,-,-,-,-,-,-,-
45995,36554,47000,9441,10,1,-,-,-,-,-,-,-,-
45985,36554,47000,9431,10,1,-,-,-,-,-,-,-,-
45997,36554,47000,9443,10,1,-,-,-,-,-,-,-,-
45980,36554,47000,9426,10,1,-,-,-,-,-,-,-,-
45988,36554,47000,9434,10,1,-,-,-,-,-,-,-,-
46000,36554,47000,9446,10,1,-,-,-,-,-,-,-,-
46008,36554,47000,9454,10,1,-,-,-,-,-,-,-,-
45984,36554,47000,9430,10,1,-,-,-,-,-,-,-,-
45986,36554,47000,9432,10,1,-,-,-,-,-,-,-,-
45982,36554,47000,9428,10,1,-,-,-,-,-,-,-,-
46000,36554,47000,9446,10,1,-,-,-,-,-,-,-,-
45987,36554,47000,9433,10,1,-,-,-,-,-,-,-,-
45980,36554,47000,9426,10,1,-,-,-,-,-,-,-,-
45971,36554,47000,9417,10,1,-,-,-,-,-,-,-,-
45969,36554,47000,9415,10,1,-,-,-,-,-,-,-,-
45980,36554,47000,9426,10,1,-,-,-,-,-,-,-,-
46158,36554,47000,9604,10,1,-,-,-,-,-,-,-,-
46111,36554,47000,9557,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
46041,36554,47000,9487,10,1,-,-,-,-,-,-,-,-
46011,36554,47000,9457,10,1,-,-,-,-,-,-,-,-
46002,36554,47000,9448,10,1,-,-,-,-,-,-,-,-
46008,36554,47000,9454,10,1,-,-,-,-,-,-,-,-
46016,36554,47000,9462,10,1,-,-,-,-,-,-,-,-
46008,36554,47000,9454,10,1,-,-,-,-,-,-,-,-
45987,36554,47000,9433,10,1,-,-,-,-,-,-,-,-
46036,36554,47000,9482,10,1,-,-,-,-,-,-,-,-
46038,36554,47000,9484,10,1,-,-,-,-,-,-,-,-
46082,36554,47000,9528,10,1,-,-,-,-,-,-,-,-
46120,36554,47000,9566,10,1,-,-,-,-,-,-,-,-
46085,36554,47000,9531,10,1,-,-,-,-,-,-,-,-
46040,36554,47000,9486,10,1,-,-,-,-,-,-,-,-
46023,36554,47000,9469,10,1,-,-,-,-,-,-,-,-
46027,36554,47000,9473,10,1,-,-,-,-,-,-,-,-
46041,36554,47000,9487,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
45997,36554,47000,9443,10,1,-,-,-,-,-,-,-,-
45998,36554,47000,9444,10,1,-,-,-,-,-,-,-,-
46005,36554,47000,9451,10,1,-,-,-,-,-,-,-,-
46012,36554,47000,9458,10,1,-,-,-,-,-,-,-,-
45932,36554,47000,9378,10,1,-,-,-,-,-,-,-,-
45937,36554,47000,9383,10,1,-,-,-,-,-,-,-,-
45954,36554,47000,9400,10,1,-,-,-,-,-,-,-,-
45944,36554,47000,9390,10,1,-,-,-,-,-,-,-,-
45927,36554,47000,9373,10,1,-,-,-,-,-,-,-,-
45945,36554,47000,9391,10,1,-,-,-,-,-,-,-,-
45982,36554,47000,9428,10,1,-,-,-,-,-,-,-,-
46003,36554,47000,9449,10,1,-,-,-,-,-,-,-,-
46028,36554,47000,9474,10,1,-,-,-,-,-,-,-,-
45983,36554,47000,9429,10,1,-,-,-,-,-,-,-,-
45980,36554,47000,9426,10,1,-,-,-,-,-,-,-,-
46019,36554,47000,9465,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46078,36554,47000,9524,10,1,-,-,-,-,-,-,-,-
46056,36554,47000,9502,10,1,-,-,-,-,-,-,-,-
46050,36554,47000,9496,10,1,-,-,-,-,-,-,-,-
46059,36554,47000,9505,10,1,-,-,-,-,-,-,-,-
46045,36554,47000,9491,10,1,-,-,-,-,-,-,-,-
46067,36554,47000,9513,10,1,-,-,-,-,-,-,-,-
46051,36554,47000,9497,10,1,-,-,-,-,-,-,-,-
46021,36554,47000,9467,10,1,-,-,-,-,-,-,-,-
45980,36554,47000,9426,10,1,-,-,-,-,-,-,-,-
46001,36554,47000,9447,10,1,-,-,-,-,-,-,-,-
45982,36554,47000,9428,10,1,-,-,-,-,-,-,-,-
46013,36554,47000,9459,10,1,-,-,-,-,-,-,-,-
46038,36554,47000,9484,10,1,-,-,-,-,-,-,-,-
46018,36554,47000,9464,10,1,-,-,-,-,-,-,-,-
46006,36554,47000,9452,10,1,-,-,-,-,-,-,-,-
46016,36554,47000,9462,10,1,-,-,-,-,-,-,-,-
46029,36554,47000,9475,10,1,-,-,-,-,-,-,-,-
46013,36554,47000,9459,10,1,-,-,-,-,-,-,-,-
46024,36554,47000,9470,10,1,-,-,-,-,-,-,-,-
46030,36554,47000,9476,10,1,-,-,-,-,-,-,-,-
45993,36554,47000,9439,10,1,-,-,-,-,-,-,-,-
45968,36554,47000,9414,10,1,-,-,-,-,-,-,-,-
45972,36554,47000,9418,10,1,-,-,-,-,-,-,-,-
45983,36554,47000,9429,10,1,-,-,-,-,-,-,-,-
45981,36554,47000,9427,10,1,-,-,-,-,-,-,-,-
46132,36554,47000,9578,10,1,-,-,-,-,-,-,-,-
46127,36554,47000,9573,10,1,-,-,-,-,-,-,-,-
46084,36554,47000,9530,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
46026,36554,47000,9472,10,1,-,-,-,-,-,-,-,-
45998,36554,47000,9444,10,1,-,-,-,-,-,-,-,-
46053,36554,47000,9499,10,1,-,-,-,-,-,-,-,-
46069,36554,47000,9515,10,1,-,-,-,-,-,-,-,-
46045,36554,47000,9491,10,1,-,-,-,-,-,-,-,-
46068,36554,47000,9514,10,1,-,-,-,-,-,-,-,-
46063,36554,47000,9509,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46171,36554,47000,9617,10,1,-,-,-,-,-,-,-,-
46133,36554,47000,9579,10,1,-,-,-,-,-,-,-,-
46118,36554,47000,9564,10,1,-,-,-,-,-,-,-,-
46096,36554,47000,9542,10,1,-,-,-,-,-,-,-,-
46093,36554,47000,9539,10,1,-,-,-,-,-,-,-,-
46088,36554,47000,9534,10,1,-,-,-,-,-,-,-,-
46077,36554,47000,9523,10,1,-,-,-,-,-,-,-,-
46101,36554,47000,9547,10,1,-,-,-,-,-,-,-,-
46079,36554,47000,9525,10,1,-,-,-,-,-,-,-,-
46059,36554,47000,9505,10,1,-,-,-,-,-,-,-,-
46067,36554,47000,9513,10,1,-,-,-,-,-,-,-,-
46078,36554,47000,9524,10,1,-,-,-,-,-,-,-,-
46088,36554,47000,9534,10,1,-,-,-,-,-,-,-,-
46073,36554,47000,9519,10,1,-,-,-,-,-,-,-,-
46092,36554,47000,9538,10,1,-,-,-,-,-,-,-,-
46067,36554,47000,9513,10,1,-,-,-,-,-,-,-,-
46066,36554,47000,9512,10,1,-,-,-,-,-,-,-,-
46058,36554,47000,9504,10,1,-,-,-,-,-,-,-,-
46042,36554,47000,9488,10,1,-,-,-,-,-,-,-,-
46095,36554,47000,9541,10,1,-,-,-,-,-,-,-,-
46107,36554,47000,9553,10,1,-,-,-,-,-,-,-,-
46084,36554,47000,9530,10,1,-,-,-,-,-,-,-,-
46068,36554,47000,9514,10,1,-,-,-,-,-,-,-,-
46072,36554,47000,9518,10,1,-,-,-,-,-,-,-,-
46062,36554,47000,9508,10,1,-,-,-,-,-,-,-,-
46053,36554,47000,9499,10,1,-,-,-,-,-,-,-,-
46037,36554,47000,9483,10,1,-,-,-,-,-,-,-,-
46049,36554,47000,9495,10,1,-,-,-,-,-,-,-,-
46040,36554,47000,9486,10,1,-,-,-,-,-,-,-,-
46037,36554,47000,9483,10,1,-,-,-,-,-,-,-,-
46019,36554,47000,9465,10,1,-,-,-,-,-,-,-,-
46018,36554,47000,9464,10,1,-,-,-,-,-,-,-,-
46031,36554,47000,9477,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
46040,36554,47000,9486,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
46068,36554,47000,9514,10,1,-,-,-,-,-,-,-,-
46056,36554,47000,9502,10,1,-,-,-,-,-,-,-,-
46055,36554,47000,9501,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46033,36554,47000,9479,10,1,-,-,-,-,-,-,-,-
46032,36554,47000,9478,10,1,-,-,-,-,-,-,-,-
46014,36554,47000,9460,10,1,-,-,-,-,-,-,-,-
46030,36554,47000,9476,10,1,-,-,-,-,-,-,-,-
46033,36554,47000,9479,10,1,-,-,-,-,-,-,-,-
46052,36554,47000,9498,10,1,-,-,-,-,-,-,-,-
46057,36554,47000,9503,10,1,-,-,-,-,-,-,-,-
46040,36554,47000,9486,10,1,-,-,-,-,-,-,-,-
46052,36554,47000,9498,10,1,-,-,-,-,-,-,-,-
46044,36554,47000,9490,10,1,-,-,-,-,-,-,-,-
46044,36554,47000,9490,10,1,-,-,-,-,-,-,-,-
46063,36554,47000,9509,10,1,-,-,-,-,-,-,-,-
46057,36554,47000,9503,10,1,-,-,-,-,-,-,-,-
46066,36554,47000,9512,10,1,-,-,-,-,-,-,-,-
46037,36554,47000,9483,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
46072,36554,47000,9518,10,1,-,-,-,-,-,-,-,-
46066,36554,47000,9512,10,1,-,-,-,-,-,-,-,-
46067,36554,47000,9513,10,1,-,-,-,-,-,-,-,-
46052,36554,47000,9498,10,1,-,-,-,-,-,-,-,-
46033,36554,47000,9479,10,1,-,-,-,-,-,-,-,-
46051,36554,47000,9497,10,1,-,-,-,-,-,-,-,-
46104,36554,47000,9550,10,1,-,-,-,-,-,-,-,-
46100,36554,47000,9546,10,1,-,-,-,-,-,-,-,-
46078,36554,47000,9524,10,1,-,-,-,-,-,-,-,-
46056,36554,47000,9502,10,1,-,-,-,-,-,-,-,-
46044,36554,47000,9490,10,1,-,-,-,-,-,-,-,-
46038,36554,47000,9484,10,1,-,-,-,-,-,-,-,-
45996,36554,47000,9442,10,1,-,-,-,-,-,-,-,-
45989,36554,47000,9435,10,1,-,-,-,-,-,-,-,-
45970,36554,47000,9416,10,1,-,-,-,-,-,-,-,-
45987,36554,47000,9433,10,1,-,-,-,-,-,-,-,-
45988,36554,47000,9434,10,1,-,-,-,-,-,-,-,-
45976,36554,47000,9422,10,1,-,-,-,-,-,-,-,-
45990,36554,47000,9436,10,1,-,-,-,-,-,-,-,-
46011,36554,47000,9457,10,1,-,-,-,-,-,-,-,-
45999,36554,47000,9445,10,1,-,-,-,-,-,-,-,-
46039,36554,47000,9485,10,1,-,-,-,-,-,-,-,-
46029,36554,47000,9475,10,1,-,-,-,-,-,-,-,-
46046,36554,47000,9492,10,1,-,-,-,-,-,-,-,-
46027,36554,47000,9473,10,1,-,-,-,-,-,-,-,-
46006,36554,47000,9452,10,1,-,-,-,-,-,-,-,-
46031,36554,47000,9477,10,1,-,-,-,-,-,-,-,-
46057,36554,47000,9503,10,1,-,-,-,-,-,-,-,-
46095,36554,47000,9541,10,1,-,-,-,-,-,-,-,-
46105,36554,47000,9551,10,1,-,-,-,-,-,-,-,-
46100,36554,47000,9546,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46068,36554,47000,9514,10,1,-,-,-,-,-,-,-,-
46035,36554,47000,9481,10,1,-,-,-,-,-,-,-,-
46039,36554,47000,9485,10,1,-,-,-,-,-,-,-,-
46023,36554,47000,9469,10,1,-,-,-,-,-,-,-,-
46011,36554,47000,9457,10,1,-,-,-,-,-,-,-,-
46039,36554,47000,9485,10,1,-,-,-,-,-,-,-,-
46018,36554,47000,9464,10,1,-,-,-,-,-,-,-,-
46001,36554,47000,9447,10,1,-,-,-,-,-,-,-,-
45955,36554,47000,9401,10,1,-,-,-,-,-,-,-,-
45958,36554,47000,9404,10,1,-,-,-,-,-,-,-,-
45988,36554,47000,9434,10,1,-,-,-,-,-,-,-,-
45991,36554,47000,9437,10,1,-,-,-,-,-,-,-,-
45955,36554,47000,9401,10,1,-,-,-,-,-,-,-,-
45972,36554,47000,9418,10,1,-,-,-,-,-,-,-,-
46008,36554,47000,9454,10,1,-,-,-,-,-,-,-,-
46116,36554,47000,9562,10,1,-,-,-,-,-,-,-,-
46114,36554,47000,9560,10,1,-,-,-,-,-,-,-,-
46076,36554,47000,9522,10,1,-,-,-,-,-,-,-,-
46038,36554,47000,9484,10,1,-,-,-,-,-,-,-,-
46072,36554,47000,9518,10,1,-,-,-,-,-,-,-,-
46057,36554,47000,9503,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46065,36554,47000,9511,10,1,-,-,-,-,-,-,-,-
46060,36554,47000,9506,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46097,36554,47000,9543,10,1,-,-,-,-,-,-,-,-
46075,36554,47000,9521,10,1,-,-,-,-,-,-,-,-
46119,36554,47000,9565,10,1,-,-,-,-,-,-,-,-
46129,36554,47000,9575,10,1,-,-,-,-,-,-,-,-
46113,36554,47000,9559,10,1,-,-,-,-,-,-,-,-
46072,36554,47000,9518,10,1,-,-,-,-,-,-,-,-
46073,36554,47000,9519,10,1,-,-,-,-,-,-,-,-
46051,36554,47000,9497,10,1,-,-,-,-,-,-,-,-
46047,36554,47000,9493,10,1,-,-,-,-,-,-,-,-
46037,36554,47000,9483,10,1,-,-,-,-,-,-,-,-
46017,36554,47000,9463,10,1,-,-,-,-,-,-,-,-
46008,36554,47000,9454,10,1,-,-,-,-,-,-,-,-
46002,36554,47000,9448,10,1,-,-,-,-,-,-,-,-
45936,36554,47000,9382,10,1,-,-,-,-,-,-,-,-
45965,36554,47000,9411,10,1,-,-,-,-,-,-,-,-
46011,36554,47000,9457,10,1,-,-,-,-,-,-,-,-
46042,36554,47000,9488,10,1,-,-,-,-,-,-,-,-
46027,36554,47000,9473,10,1,-,-,-,-,-,-,-,-
45989,36554,47000,9435,10,1,-,-,-,-,-,-,-,-
46020,36554,47000,9466,10,1,-,-,-,-,-,-,-,-
45972,36554,47000,9418,10,1,-,-,-,-,-,-,-,-
46010,36554,47000,9456,10,1,-,-,-,-,-,-,-,-
46042,36554,47000,9488,10,1,-,-,-,-,-,-,-,-
46077,36554,47000,9523,10,1,-,-,-,-,-,-,-,-
46056,36554,47000,9502,10,1,-,-,-,-,-,-,-,-
46021,36554,47000,9467,10,1,-,-,-,-,-,-,-,-
46055,36554,47000,9501,10,1,-,-,-,-,-,-,-,-
46014,36554,47000,9460,10,1,-,-,-,-,-,-,-,-
45981,36554,47000,9427,10,1,-,-,-,-,-,-,-,-
46015,36554,47000,9461,10,1,-,-,-,-,-,-,-,-
46040,36554,47000,9486,10,1,-,-,-,-,-,-,-,-
46067,36554,47000,9513,10,1,-,-,-,-,-,-,-,-
46058,36554,47000,9504,10,1,-,-,-,-,-,-,-,-
46058,36554,47000,9504,10,1,-,-,-,-,-,-,-,-
46074,36554,47000,9520,10,1,-,-,-,-,-,-,-,-
46093,36554,47000,9539,10,1,-,-,-,-,-,-,-,-
46089,36554,47000,9535,10,1,-,-,-,-,-,-,-,-
46063,36554,47000,9509,10,1,-,-,-,-,-,-,-,-
46062,36554,47000,9508,10,1,-,-,-,-,-,-,-,-
46061,36554,47000,9507,10,1,-,-,-,-,-,-,-,-
